# f, real(s11_LNA), imag(s11_LNA), C1, C2, TU, TC, TS, real(s11_ant), imag(s11_ant), Gconn, Gbalun, Gground
5.397949219000000198e+01 7.621000000000000387e-04 1.995353000000000057e-02 4.906039169999999672e+00 -1.514579059999999977e+00 1.872664201199999923e+02 -1.572475116000000028e+01 1.942018449999999952e+00 1.946228581882326614e-01 -1.476621820175605393e-01 9.994402417983664355e-01 9.974544708965707995e-01 9.967465497279395237e-01
5.398559569999999752e+01 7.637699999999999871e-04 1.995043999999999984e-02 4.905782050000000005e+00 -1.514560260000000103e+00 1.872647475699999973e+02 -1.571860391999999962e+01 1.944467750000000050e+00 1.942954170877340681e-01 -1.478894564950458956e-01 9.994397700870579770e-01 9.974552286123762324e-01 9.967471802553407034e-01
5.399169922000000099e+01 7.654400000000000440e-04 1.994736000000000078e-02 4.905524980000000035e+00 -1.514541469999999945e+00 1.872630754799999977e+02 -1.571246035999999968e+01 1.946917390000000081e+00 1.939678473724790186e-01 -1.481162008628800208e-01 9.994392979873629734e-01 9.974559834362664024e-01 9.967478105200666683e-01
5.399780272999999653e+01 7.671000000000000518e-04 1.994427000000000005e-02 4.905267969999999700e+00 -1.514522700000000111e+00 1.872614038499999936e+02 -1.570632046000000059e+01 1.949367379999999983e+00 1.936401508457900322e-01 -1.483424145306732611e-01 9.994388255020941747e-01 9.974567353689446358e-01 9.967484405202281517e-01
5.400390625000000000e+01 7.687599999999999512e-04 1.994117999999999932e-02 4.905011009999999949e+00 -1.514503939999999993e+00 1.872597326800000133e+02 -1.570018424000000046e+01 1.951817719999999978e+00 1.933123271630872442e-01 -1.485680983930891541e-01 9.994383526309577048e-01 9.974574844160447595e-01 9.967490702580668049e-01
5.401000977000000347e+01 7.704300000000000080e-04 1.993808999999999859e-02 4.904754109999999834e+00 -1.514485199999999976e+00 1.872580619700000000e+02 -1.569405167999999939e+01 1.954268399999999906e+00 1.929843775896578628e-01 -1.487932522332582330e-01 9.994378793759881585e-01 9.974582305795043347e-01 9.967496997327253139e-01
5.401611327999999901e+01 7.720799999999999668e-04 1.993500999999999954e-02 4.904497260000000303e+00 -1.514466469999999898e+00 1.872563917200000105e+02 -1.568792279000000001e+01 1.956719429999999926e+00 1.926563033908858524e-01 -1.490178758385801439e-01 9.994374057392166888e-01 9.974589738612745782e-01 9.967503289433496949e-01
5.402221680000000248e+01 7.737399999999999747e-04 1.993191999999999880e-02 4.904240459999999580e+00 -1.514447759999999921e+00 1.872547219299999881e+02 -1.568179755999999969e+01 1.959170810000000040e+00 1.923281042187705292e-01 -1.492419701008839694e-01 9.994369317203480874e-01 9.974597142669590077e-01 9.967509578921773805e-01
5.402832030999999802e+01 7.753900000000000419e-04 1.992883000000000154e-02 4.903983730000000207e+00 -1.514429070000000044e+00 1.872530525999999895e+02 -1.567567599999999928e+01 1.961622540000000026e+00 1.919997818750611152e-01 -1.494655344424252741e-01 9.994364573221864445e-01 9.974604517972923690e-01 9.967515865773228789e-01
5.403442383000000149e+01 7.770400000000000007e-04 1.992574000000000081e-02 4.903727039999999704e+00 -1.514410390000000106e+00 1.872513837399999943e+02 -1.566955809000000066e+01 1.964074609999999943e+00 1.916713360094875751e-01 -1.496885697531380732e-01 9.994359825444332213e-01 9.974611864578538656e-01 9.967522150010217352e-01
5.404052733999999703e+01 7.786899999999999595e-04 1.992265999999999829e-02 4.903470409999999724e+00 -1.514391730000000047e+00 1.872497153299999866e+02 -1.566344385999999922e+01 1.966527020000000014e+00 1.913427684231492620e-01 -1.499110754603217577e-01 9.994355073898932851e-01 9.974619182493945635e-01 9.967528431613901230e-01
5.404663086000000050e+01 7.803400000000000267e-04 1.991957000000000103e-02 4.903213840000000268e+00 -1.514373079999999927e+00 1.872480473800000027e+02 -1.565733327999999958e+01 1.968979779999999957e+00 1.910140787635135617e-01 -1.501330524520071985e-01 9.994350318582588821e-01 9.974626471774680203e-01 9.967534710606611448e-01
5.405273437999999686e+01 7.819899999999999855e-04 1.991648000000000029e-02 4.902957319999999619e+00 -1.514354449999999908e+00 1.872463798899999858e+02 -1.565122636000000078e+01 1.971432889999999993e+00 1.906852682921990061e-01 -1.503545005229202369e-01 9.994345559515599442e-01 9.974633732440264522e-01 9.967540986979804840e-01
5.405883788999999950e+01 7.836300000000000036e-04 1.991340000000000124e-02 4.902700850000000443e+00 -1.514335830000000049e+00 1.872447128700000007e+02 -1.564512309000000023e+01 1.973886339999999961e+00 1.903563382708821639e-01 -1.505754194720285155e-01 9.994340796718206299e-01 9.974640964510375074e-01 9.967547260724951563e-01
5.406494141000000297e+01 7.852700000000000218e-04 1.991031000000000051e-02 4.902444440000000014e+00 -1.514317230000000070e+00 1.872430463000000032e+02 -1.563902348999999958e+01 1.976340130000000084e+00 1.900272883436540661e-01 -1.507958101845091325e-01 9.994336030187281894e-01 9.974648168040227691e-01 9.967553531864355998e-01
5.407104491999999851e+01 7.869100000000000400e-04 1.990721999999999978e-02 4.902188090000000109e+00 -1.514298649999999968e+00 1.872413801900000010e+02 -1.563292754000000073e+01 1.978794270000000077e+00 1.896981203099417090e-01 -1.510156721002306468e-01 9.994331259950907098e-01 9.974655343037660549e-01 9.967559800379205415e-01
5.407714844000000198e+01 7.885400000000000091e-04 1.990414000000000072e-02 4.901931789999999900e+00 -1.514280080000000028e+00 1.872397145399999943e+02 -1.562683524000000013e+01 1.981248750000000003e+00 1.893688338115923353e-01 -1.512350061024600456e-01 9.994326486005853383e-01 9.974662489557649669e-01 9.967566066291790872e-01
5.408325194999999752e+01 7.901800000000000273e-04 1.990104999999999999e-02 4.901675540000000275e+00 -1.514261520000000028e+00 1.872380493500000114e+02 -1.562074660000000037e+01 1.983703570000000083e+00 1.890394306473464625e-01 -1.514538116360830688e-01 9.994321708380212721e-01 9.974669607608175337e-01 9.967572329583317403e-01
5.408935547000000099e+01 7.918099999999999965e-04 1.989795999999999926e-02 4.901419350000000286e+00 -1.514242979999999905e+00 1.872363846199999955e+02 -1.561466161000000064e+01 1.986158740000000034e+00 1.887099104568176200e-01 -1.516720895824500148e-01 9.994316927070716616e-01 9.974676697243978207e-01 9.967578590276042760e-01
5.409545897999999653e+01 7.934399999999999656e-04 1.989488000000000020e-02 4.901163209999999992e+00 -1.514224460000000105e+00 1.872347203399999955e+02 -1.560858026999999915e+01 1.988614249999999917e+00 1.883802750380460522e-01 -1.518898393914512868e-01 9.994312142105435948e-01 9.974683758473184003e-01 9.967584848351186411e-01
5.410156250000000000e+01 7.950700000000000432e-04 1.989178999999999947e-02 4.900907130000000222e+00 -1.514205950000000023e+00 1.872330565299999989e+02 -1.560250257000000040e+01 1.991070109999999893e+00 1.880505240284193191e-01 -1.521070619425144987e-01 9.994307353481087786e-01 9.974690791350292463e-01 9.967591103830997223e-01
5.410766602000000347e+01 7.966899999999999633e-04 1.988871000000000042e-02 4.900651100000000149e+00 -1.514187460000000041e+00 1.872313931699999898e+02 -1.559642853000000073e+01 1.993526300000000084e+00 1.877206586847238734e-01 -1.523237570451290157e-01 9.994302561217861536e-01 9.974697795895031138e-01 9.967597356706950906e-01
5.411376952999999901e+01 7.983099999999999918e-04 1.988561999999999969e-02 4.900395129999999710e+00 -1.514168979999999998e+00 1.872297302800000125e+02 -1.559035813000000026e+01 1.995982839999999925e+00 1.873906802637653746e-01 -1.525399245129987480e-01 9.994297765335981021e-01 9.974704772127295227e-01 9.967603606970530938e-01
5.411987305000000248e+01 7.999300000000000204e-04 1.988252999999999895e-02 4.900139209999999856e+00 -1.514150520000000055e+00 1.872280678399999942e+02 -1.558429137999999980e+01 1.998439719999999920e+00 1.870605883996024343e-01 -1.527555652226752492e-01 9.994292965832060061e-01 9.974711720101218093e-01 9.967609854643953993e-01
5.412597655999999802e+01 8.015500000000000489e-04 1.987944999999999990e-02 4.899883339999999698e+00 -1.514132070000000052e+00 1.872264058499999919e+02 -1.557822827000000032e+01 2.000896940000000068e+00 1.867303848884853956e-01 -1.529706786365148674e-01 9.994288162734198400e-01 9.974718639825297384e-01 9.967616099708472843e-01
5.413208008000000149e+01 8.031699999999999690e-04 1.987635999999999917e-02 4.899627530000000064e+00 -1.514113639999999927e+00 1.872247443299999929e+02 -1.557216881000000086e+01 2.003354499999999927e+00 1.864000693622691607e-01 -1.531852656291368131e-01 9.994283356038936583e-01 9.974725531353452190e-01 9.967622342186279738e-01
5.413818358999999703e+01 8.047799999999999485e-04 1.987328000000000011e-02 4.899371780000000065e+00 -1.514095229999999903e+00 1.872230832699999894e+02 -1.556611299000000059e+01 2.005812399999999940e+00 1.860696436164665235e-01 -1.533993256678757300e-01 9.994278545774342160e-01 9.974732394694292292e-01 9.967628582058637443e-01
5.414428711000000050e+01 8.063900000000000364e-04 1.987018999999999938e-02 4.899116079999999762e+00 -1.514076830000000040e+00 1.872214226600000018e+02 -1.556006080999999952e+01 2.008270640000000107e+00 1.857391072807340893e-01 -1.536128596254149326e-01 9.994273731936939020e-01 9.974739229901502524e-01 9.967634819347717112e-01
5.415039062000000314e+01 8.080000000000000160e-04 1.986711000000000032e-02 4.898860430000000044e+00 -1.514058439999999894e+00 1.872197625100000096e+02 -1.555401226999999942e+01 2.010729219999999984e+00 1.854084621498362506e-01 -1.538258669740523166e-01 9.994268914554799155e-01 9.974746036983827002e-01 9.967641054034798165e-01
5.415649413999999950e+01 8.096099999999999955e-04 1.986401999999999959e-02 4.898604839999999960e+00 -1.514040070000000071e+00 1.872181028200000128e+02 -1.554796737000000029e+01 2.013188140000000015e+00 1.850777078512426677e-01 -1.540383485845356892e-01 9.994264093624385392e-01 9.974752815994748500e-01 9.967647286142031771e-01
5.416259766000000297e+01 8.112100000000000343e-04 1.986094000000000054e-02 4.898349299999999573e+00 -1.514021719999999904e+00 1.872164435800000035e+02 -1.554192609999999952e+01 2.015647400000000200e+00 1.847468456367835632e-01 -1.542503042809580394e-01 9.994259269165860493e-01 9.974759566954191081e-01 9.967653515660919172e-01
5.416870116999999851e+01 8.128200000000000138e-04 1.985786000000000148e-02 4.898093809999999770e+00 -1.514003379999999899e+00 1.872147847999999897e+02 -1.553588846999999973e+01 2.018107000000000095e+00 1.844158767582662617e-01 -1.544617338916101090e-01 9.994254441199356132e-01 9.974766289882253112e-01 9.967659742582966054e-01
5.417480469000000198e+01 8.144200000000000527e-04 1.985477000000000075e-02 4.897838379999999603e+00 -1.513985059999999994e+00 1.872131264799999997e+02 -1.552985447999999913e+01 2.020566940000000145e+00 1.840848008398869862e-01 -1.546726382843242875e-01 9.994249609721288508e-01 9.974772984832026568e-01 9.967665966930299160e-01
5.418090819999999752e+01 8.160199999999999832e-04 1.985169000000000170e-02 4.897583009999999959e+00 -1.513966750000000028e+00 1.872114686099999972e+02 -1.552382410999999962e+01 2.023027209999999965e+00 1.837536196744966599e-01 -1.548830169437735438e-01 9.994244774759715177e-01 9.974779651812657466e-01 9.967672188684226775e-01
5.418701172000000099e+01 8.176099999999999731e-04 1.984860000000000096e-02 4.897327690000000011e+00 -1.513948459999999940e+00 1.872098112099999980e+02 -1.551779739000000014e+01 2.025487829999999878e+00 1.834223328841210476e-01 -1.550928707358406322e-01 9.994239936310994610e-01 9.974786290876972439e-01 9.967678407866851220e-01
5.419311522999999653e+01 8.192100000000000120e-04 1.984551999999999844e-02 4.897072419999999759e+00 -1.513930180000000014e+00 1.872081542500000069e+02 -1.551177428999999997e+01 2.027948780000000006e+00 1.830909422608268944e-01 -1.553021991501329913e-01 9.994235094403165487e-01 9.974792902034241848e-01 9.967684624459491882e-01
5.419921875000000000e+01 8.208000000000000018e-04 1.984243999999999938e-02 4.896817210000000031e+00 -1.513911919999999967e+00 1.872064977599999906e+02 -1.550575481999999994e+01 2.030410069999999845e+00 1.827594474244800815e-01 -1.555110030505820473e-01 9.994230249032537428e-01 9.974799485337119132e-01 9.967690838484234428e-01
5.420532227000000347e+01 8.223899999999999917e-04 1.983934999999999865e-02 4.896562049999999999e+00 -1.513893670000000080e+00 1.872048417199999903e+02 -1.549973898000000005e+01 2.032871699999999837e+00 1.824278496229768953e-01 -1.557192822725368408e-01 9.994225400219198807e-01 9.974806040805681562e-01 9.967697049932588982e-01
5.421142577999999901e+01 8.239700000000000409e-04 1.983626999999999960e-02 4.896306949999999603e+00 -1.513875440000000072e+00 1.872031861400000139e+02 -1.549372677000000031e+01 2.035333660000000044e+00 1.820961501041499231e-01 -1.559270366555269294e-01 9.994220547983283520e-01 9.974812568460180717e-01 9.967703258796091204e-01
5.421752930000000248e+01 8.255600000000000308e-04 1.983319000000000054e-02 4.896051899999999790e+00 -1.513857220000000003e+00 1.872015310099999965e+02 -1.548771817999999989e+01 2.037795959999999962e+00 1.817643484846366841e-01 -1.561342670605428418e-01 9.994215692320999045e-01 9.974819068352983598e-01 9.967709465096782351e-01
5.422363280999999802e+01 8.271399999999999716e-04 1.983009999999999981e-02 4.895796899999999674e+00 -1.513839020000000035e+00 1.871998763400000030e+02 -1.548171321999999961e+01 2.040258600000000033e+00 1.814324465544970566e-01 -1.563409729894953415e-01 9.994210833260415150e-01 9.974825540493605924e-01 9.967715668816026220e-01
5.422973633000000149e+01 8.287200000000000209e-04 1.982702000000000075e-02 4.895541960000000081e+00 -1.513820830000000006e+00 1.871982221199999969e+02 -1.547571188999999947e+01 2.042721569999999875e+00 1.811004439282241640e-01 -1.565471553014111672e-01 9.994205970797682692e-01 9.974831984934157125e-01 9.967721869975849636e-01
5.423583983999999703e+01 8.302999999999999617e-04 1.982394000000000170e-02 4.895287070000000185e+00 -1.513802660000000078e+00 1.871965683599999863e+02 -1.546971418000000043e+01 2.045184879999999872e+00 1.807683423950587065e-01 -1.567528135031043823e-01 9.994201104960872550e-01 9.974838401684353872e-01 9.967728068557626386e-01
5.424194336000000050e+01 8.318800000000000109e-04 1.982085999999999917e-02 4.895032239999999923e+00 -1.513784510000000028e+00 1.871949150599999996e+02 -1.546372007999999987e+01 2.047648520000000083e+00 1.804361415673603752e-01 -1.569579484516369638e-01 9.994196235746102275e-01 9.974844790796039140e-01 9.967734264583356651e-01
5.424804687999999686e+01 8.334500000000000111e-04 1.981776999999999844e-02 4.894777460000000247e+00 -1.513766369999999917e+00 1.871932622100000003e+02 -1.545772960999999945e+01 2.050112500000000004e+00 1.801038426890169686e-01 -1.571625599935201345e-01 9.994191363173448028e-01 9.974851152289467837e-01 9.967740458044578311e-01
5.425415038999999950e+01 8.350200000000000114e-04 1.981468999999999939e-02 4.894522740000000205e+00 -1.513748239999999967e+00 1.871916098199999965e+02 -1.545174276000000013e+01 2.052576820000000080e+00 1.797714470038188905e-01 -1.573666479794302575e-01 9.994186487262949337e-01 9.974857486185079170e-01 9.967746648932842568e-01
5.426025391000000297e+01 8.365900000000000116e-04 1.981161000000000033e-02 4.894268069999999859e+00 -1.513730129999999896e+00 1.871899578800000086e+02 -1.544575951999999930e+01 2.055041459999999987e+00 1.794389541209419903e-01 -1.575702132634700936e-01 9.994181608010666018e-01 9.974863792534370832e-01 9.967752837270116295e-01
5.426635741999999851e+01 8.381600000000000118e-04 1.980853000000000128e-02 4.894013450000000098e+00 -1.513712029999999986e+00 1.871883063900000082e+02 -1.543977991000000038e+01 2.057506449999999987e+00 1.791063658275262038e-01 -1.577732553646711555e-01 9.994176725444626763e-01 9.974870071347399225e-01 9.967759023037818800e-01
5.427246094000000198e+01 8.397300000000000120e-04 1.980544999999999875e-02 4.893758889999999973e+00 -1.513693949999999955e+00 1.871866553600000032e+02 -1.543380389999999913e+01 2.059971759999999819e+00 1.787736817306324055e-01 -1.579757751351656692e-01 9.994171839560869186e-01 9.974876322675452212e-01 9.967765206257891419e-01
5.427856444999999752e+01 8.412899999999999632e-04 1.980236000000000149e-02 4.893504380000000431e+00 -1.513675890000000024e+00 1.871850047899999936e+02 -1.542783151999999980e+01 2.062437409999999804e+00 1.784409036165455487e-01 -1.581777720988571390e-01 9.994166950387431969e-01 9.974882546528732741e-01 9.967771386911759013e-01
5.428466797000000099e+01 8.428500000000000228e-04 1.979927999999999896e-02 4.893249929999999637e+00 -1.513657840000000032e+00 1.871833546699999999e+02 -1.542186273999999990e+01 2.064903390000000005e+00 1.781080310902170005e-01 -1.583792471058927120e-01 9.994162057920265019e-01 9.974888742958288868e-01 9.967777565021360697e-01
